globaleventid,day,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_adm2code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_adm2code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_adm2code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl,eped_uuid,eped_source_url,eped_sec_classification,eped_source,eped_intake_dt,eped_retention_m,eped_purge_dt,eped_customer,eped_customer_request,eped_customer_request_location
1094969293,20230411,202304,2023,2023.2767,KWT,KUWAIT,KWT,,,,,,,,MED,LOCAL MEDIA,,,,,,MED,,,1,31,31,3,1,5.2,2,1,2,3.07262569832402,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,2023-04-11 14:00:00,https://www.siasat.com/kuwait-to-build-worlds-tallest-tower-burj-mubarak-al-kabir-2566360/,f7847aea-1aea-4f5c-a068-b5a6dbcfde54,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969294,20230411,202304,2023,2023.2767,KWT,KUWAIT,KWT,,,,,,,,MED,LOCAL MEDIA,,,,,,MED,,,1,31,31,3,1,5.2,1,1,1,3.07262569832402,4,"Dubai, Dubayy, United Arab Emirates",AE,AE03,28575,25.2522,55.28,-782831,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,4,"Riyadh, Ar Riya?, Saudi Arabia",SA,SA10,25316,24.6408,46.7728,-3093009,2023-04-11 14:00:00,https://www.siasat.com/kuwait-to-build-worlds-tallest-tower-burj-mubarak-al-kabir-2566360/,79d23506-d6f1-4eb4-a6da-1222a427cad1,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969295,20230411,202304,2023,2023.2767,LAB,WORKER,,,,,,LAB,,,,,,,,,,,,,1,20,20,2,1,3.0,10,1,10,4.09556313993174,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,0,,,,,,,,1,Azerbaijan,AJ,AJ,,40.5,47.5,AJ,2023-04-11 14:00:00,http://today.az/news/entertainment/233717.html,e7059893-9a3c-4c45-8d08-8dcf47ec826f,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969297,20230411,202304,2023,2023.2767,LAB,WORKER,,,,,,LAB,,,,,,,,,,,,,1,40,40,4,1,1.0,10,1,10,-2.4390243902439,3,"San Antonio, Texas, United States",US,USTX,TX029,29.4241,-98.4936,1380951,0,,,,,,,,3,"San Antonio, Texas, United States",US,USTX,,29.4241,-98.4936,1380951,2023-04-11 14:00:00,https://www.ksat.com/news/local/2023/04/11/saws-fixes-major-water-main-break-in-west-side-neighborhood-water-restored/,abc02f44-dc62-48d3-a781-157ddc9c247a,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969300,20230411,202304,2023,2023.2767,LAB,EMPLOYEE,,,,,,LAB,,,,,,,,,,,,,0,171,171,17,4,-9.2,10,1,10,-3.66795366795367,1,New Zealand,NZ,NZ,,-42.0,174.0,NZ,0,,,,,,,,1,New Zealand,NZ,NZ,,-42.0,174.0,NZ,2023-04-11 14:00:00,https://www.siasat.com/telangana-ed-to-question-key-accused-in-tspsc-paper-leak-case-2566559/,701e4e0b-fd49-4d75-8b03-b8a40561f086,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969302,20230411,202304,2023,2023.2767,LAB,EMPLOYEE,,,,,,LAB,,,BUS,EMPLOYER,,,,,,BUS,,,1,20,20,2,1,3.0,5,1,5,-1.51975683890577,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2023-04-11 14:00:00,https://www.mondaq.com/unitedstates/employee-rights-labour-relations/1302802/fifth-circuit-mandatory-job-reassignment-not-a-reasonable-accommodation-under-most-qualified-applicant-policy,827079f4-b75a-4cd9-95f4-372789775b9c,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969303,20230411,202304,2023,2023.2767,LAB,EMPLOYEE,,,,,,LAB,,,BUS,EMPLOYER,,,,,,BUS,,,0,141,141,14,3,-6.5,5,1,5,-1.51975683890577,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2023-04-11 14:00:00,https://www.mondaq.com/unitedstates/employee-rights-labour-relations/1302802/fifth-circuit-mandatory-job-reassignment-not-a-reasonable-accommodation-under-most-qualified-applicant-policy,3b0e541d-295e-4071-b76a-7a4093852abb,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969304,20230411,202304,2023,2023.2767,LAB,EMPLOYEE,,,,,,LAB,,,MED,WEBSITE,,,,,,MED,,,0,120,120,12,3,-4.0,10,1,10,-2.95250320924262,3,"Mountain View, California, United States",US,USCA,CA071,34.5064,-117.359,246299,3,"Mountain View, California, United States",US,USCA,,34.5064,-117.359,246299,3,"Mountain View, California, United States",US,USCA,,34.5064,-117.359,246299,2023-04-11 14:00:00,https://www.tmcnet.com/usubmit/2023/04/11/9792270.htm,0acb3161-004a-435e-afd0-7d5699bb189f,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969306,20230411,202304,2023,2023.2767,LAOELIGOV,KAYSONE PHOMVIHANE,LAO,,,,,ELI,GOV,,,,,,,,,,,,1,17,17,1,1,0.0,2,1,2,9.60698689956335,4,"Van Thuong, Ngh? An, Vietnam, Republic Of",VM,VM58,32481,19.15,105.733,-3735428,0,,,,,,,,4,"Van Thuong, Ngh? An, Vietnam, Republic Of",VM,VM58,32481,19.15,105.733,-3735428,2023-04-11 14:00:00,https://en.qdnd.vn/asean-community/vietnam-and-asean/president-visits-laos-former-senior-leaders-551198,b3ac1dbc-4729-451f-ade4-51165515e127,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969310,20230411,202304,2023,2023.2767,LBN,LEBANON,LBN,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,194,194,19,4,-10.0,4,1,4,-1.28847530422333,1,Lebanon,LE,LE,,33.833333,35.833333,LE,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/world/middleeast/jerusalem-aqsa-mosque-ramadan.html,65113f4c-7daf-4ff8-89f1-d20383163e40,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969311,20230411,202304,2023,2023.2767,LBN,LEBANON,LBN,,,,,,,,ISRMIL,ISRAELI,ISR,,,,,MIL,,,1,112,112,11,3,-2.0,3,1,3,-1.28847530422333,1,Lebanon,LE,LE,,33.833333,35.833333,LE,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,2023-04-11 14:00:00,https://www.nytimes.com/2023/04/11/world/middleeast/jerusalem-aqsa-mosque-ramadan.html,ab77d4d2-3e7e-460d-b4df-845636b922b5,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969314,20230411,202304,2023,2023.2767,LEG,REPRESENTATIVES,,,,,,LEG,,,,,,,,,,,,,0,10,10,1,1,0.0,4,1,4,4.51388888888889,3,"Fox Chase Cancer Center, Pennsylvania, United States",US,USPA,PA101,40.0722,-75.0903,2348352,0,,,,,,,,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,2023-04-11 14:00:00,https://www.inquirer.com/health/temple-health-jeanes-campus-senior-health-fair-20230410.html,48b734ce-7eb0-4a0d-9956-7bf112324a1c,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969317,20230411,202304,2023,2023.2767,LEG,LEGISLATURE,,,,,,LEG,,,,,,,,,,,,,0,20,20,2,1,3.0,10,1,10,-0.21141649048626,1,Kenya,KE,KE,,1.0,38.0,KE,0,,,,,,,,1,Kenya,KE,KE,,1.0,38.0,KE,2023-04-11 14:00:00,https://www.standardmedia.co.ke/reproductive-health/article/2001470735/condom-shortage-bites-as-funding-cuts-jolt-vital-health-programmes,25332de2-c6ae-4330-8761-d7709c68b557,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969318,20230411,202304,2023,2023.2767,LEG,LAWMAKER,,,,,,LEG,,,,,,,,,,,,,0,20,20,2,1,3.0,3,1,3,1.1986301369863,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,0,,,,,,,,2,"Nevada, United States",US,USNV,,38.4199,-117.122,NV,2023-04-11 14:00:00,https://www.reviewjournal.com/news/politics-and-government/las-vegas/5-candidates-running-for-las-vegas-mayor-and-3-who-arent-2759731/,782c0d79-d5b3-4ed7-8071-4d4f54455798,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969319,20230411,202304,2023,2023.2767,LEG,REPRESENTATIVES,,,,,,LEG,,,,,,,,,,,,,0,331,33,3,1,5.2,2,1,2,4.51388888888889,3,"Fox Chase Cancer Center, Pennsylvania, United States",US,USPA,PA101,40.0722,-75.0903,2348352,0,,,,,,,,3,"Philadelphia, Pennsylvania, United States",US,USPA,PA101,39.9523,-75.1638,1209052,2023-04-11 14:00:00,https://www.inquirer.com/health/temple-health-jeanes-campus-senior-health-fair-20230410.html,7e238a15-2336-4d90-8daa-908364631faa,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969321,20230411,202304,2023,2023.2767,LEG,CONGRESS,,,,,,LEG,,,,,,,,,,,,,1,36,36,3,1,4.0,10,1,10,2.09205020920502,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,2023-04-11 14:00:00,https://www.outlookindia.com/national/nitish-kumar-leaves-for-delhi-may-meet-non-bjp-leaders-news-277668,a7d2fc7e-79ce-47ec-b9bb-632b06195e3d,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969323,20230411,202304,2023,2023.2767,LEG,SENATE,,,,,,LEG,,,,,,,,,,,,,1,42,42,4,1,1.9,3,1,3,-9.04255319148933,3,"Green River, Washington, United States",US,USWA,WA033,47.2887,-122.089,1511013,0,,,,,,,,3,"Green River, Washington, United States",US,USWA,,47.2887,-122.089,1511013,2023-04-11 14:00:00,https://www.msn.com/en-us/news/us/washington-legislature-votes-to-repeal-death-penalty/ar-AA19J1SR,7a72969c-1ff9-489d-8952-eb3b71479591,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969324,20230411,202304,2023,2023.2767,LEG,CONGRESS,,,,,,LEG,,,,,,,,,,,,,0,50,50,5,1,3.5,2,1,2,0.0,4,"Amritsar, Punjab, India",IN,IN23,17821,31.6331,74.8656,-2088794,0,,,,,,,,4,"Amritsar, Punjab, India",IN,IN23,17821,31.6331,74.8656,-2088794,2023-04-11 14:00:00,https://www.ndtv.com/opinion/aap-zooms-to-national-party-status-catapulted-by-gujarat-polls-3938841,a799127e-bfb5-469c-b312-4105bff7ebeb,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969325,20230411,202304,2023,2023.2767,LEG,CONGRESS,,,,,,LEG,,,,,,,,,,,,,0,50,50,5,1,3.5,2,1,2,0.0,4,"Amritsar, Punjab, India",IN,IN23,17821,31.6331,74.8656,-2088794,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,2023-04-11 14:00:00,https://www.ndtv.com/opinion/aap-zooms-to-national-party-status-catapulted-by-gujarat-polls-3938841,d86e11d0-00ac-4fef-a364-775895352af1,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969326,20230411,202304,2023,2023.2767,LEG,CONGRESS,,,,,,LEG,,,,,,,,,,,,,0,50,50,5,1,3.5,6,1,6,0.0,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,2023-04-11 14:00:00,https://www.ndtv.com/opinion/aap-zooms-to-national-party-status-catapulted-by-gujarat-polls-3938841,6d5b80e8-d3c8-4e37-8296-7e8d3907ee50,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969327,20230411,202304,2023,2023.2767,LEG,LAWMAKER,,,,,,LEG,,,,,,,,,,,,,1,51,51,5,1,3.4,6,1,6,-3.79146919431279,1,Germany,GM,GM,,51.5,10.5,GM,0,,,,,,,,1,Germany,GM,GM,,51.5,10.5,GM,2023-04-11 14:00:00,https://www.namibian.com.na/swapo-mps-criticise-genocide-museum-proposal/,1ab79518-029e-4fd1-934d-da4c9369e468,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969329,20230411,202304,2023,2023.2767,LEG,PARLIAMENT,,,,,,LEG,,,,,,,,,,,,,1,831,83,8,2,5.0,1,1,1,-0.329489291598021,4,"Koforidua, Eastern, Ghana",GH,GH05,16617,6.09408,-0.25913,-2074535,0,,,,,,,,4,"Koforidua, Eastern, Ghana",GH,GH05,16617,6.09408,-0.25913,-2074535,2023-04-11 14:00:00,https://peacefmonline.com/pages/local/social/202304/486040.php,3f6c88f3-4df9-4f87-8d0d-f835038dcc60,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969330,20230411,202304,2023,2023.2767,LEG,CONGRESSWOMAN,,,,,,LEG,,,,,,,,,,,,,0,831,83,8,2,5.0,10,1,10,1.1986301369863,3,"Las Vegas, Nevada, United States",US,USNV,NV003,36.175,-115.137,847388,0,,,,,,,,3,"Las Vegas, Nevada, United States",US,USNV,,36.175,-115.137,847388,2023-04-11 14:00:00,https://www.reviewjournal.com/news/politics-and-government/las-vegas/5-candidates-running-for-las-vegas-mayor-and-3-who-arent-2759731/,3fa3a47a-47db-4597-bb41-1e12cf102431,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969333,20230411,202304,2023,2023.2767,LEG,CONGRESS,,,,,,LEG,,,AFRELI,AFRICA,AFR,,,,,ELI,,,1,110,110,11,3,-2.0,10,1,10,-2.2508038585209,0,,,,,,,,0,,,,,,,,0,,,,,,,,2023-04-11 14:00:00,https://dailypost.ng/2023/04/11/amosun-15-others-dragged-to-court-over-ogun-2023-house-of-assembly-polls/,6a232af2-a232-4038-91bc-70ff905fe58c,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969334,20230411,202304,2023,2023.2767,LEG,LAWMAKER,,,,,,LEG,,,DEU,GERMANY,DEU,,,,,,,,1,20,20,2,1,3.0,2,1,2,-3.79146919431279,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,2023-04-11 14:00:00,https://www.namibian.com.na/swapo-mps-criticise-genocide-museum-proposal/,284f145a-745a-4800-bba0-9c137e48edf1,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969335,20230411,202304,2023,2023.2767,LEG,LAWMAKER,,,,,,LEG,,,DEU,GERMANY,DEU,,,,,,,,1,51,51,5,1,3.4,2,1,2,-3.79146919431279,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,1,Germany,GM,GM,,51.5,10.5,GM,2023-04-11 14:00:00,https://www.namibian.com.na/swapo-mps-criticise-genocide-museum-proposal/,2ee63c92-da23-4240-b58a-9ac0bf88d377,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969338,20230411,202304,2023,2023.2767,LEG,REPRESENTATIVES,,,,,,LEG,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,36,36,3,1,4.0,2,1,2,-0.40485829959514,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,2023-04-11 14:00:00,https://www.northernirelandworld.com/news/people/us-president-joe-biden-visit-to-ni-road-closures-traffic-information-and-how-to-see-the-president-4099814,3a510d4a-2657-4906-ab10-96291ab86f2e,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969342,20230411,202304,2023,2023.2767,LEG,LAWMAKER,,,,,,LEG,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,0,190,190,19,4,-10.0,10,1,10,1.3986013986014,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,4,"Northern Ireland, Craigavon, United Kingdom",UK,UKR8,40152,54.5,-6.5,-2604275,2023-04-11 14:00:00,https://www.msn.com/en-in/news/world/biden-reaches-northern-ireland-to-mark-25-year-anniversary-of-peace-deal/ar-AA19InXk,00441c47-190c-459f-9a9b-c8ff4d408dcf,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969343,20230411,202304,2023,2023.2767,LEG,PARLIAMENT,,,,,,LEG,,,GHA,GHANA,GHA,,,,,,,,0,51,51,5,1,3.4,7,1,7,-0.329489291598021,4,"Juaben, Ghana (general), Ghana",GH,GH00,190643,5.48464,-1.69162,-2074024,4,"Akufo, Ghana (general), Ghana",GH,GH00,190679,5.85,-0.35,-2069039,4,"Juaben, Ghana (general), Ghana",GH,GH00,190643,5.48464,-1.69162,-2074024,2023-04-11 14:00:00,https://peacefmonline.com/pages/local/social/202304/486040.php,7ede086a-406e-4891-a089-026f3ef272fa,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969345,20230411,202304,2023,2023.2767,LEG,PARLIAMENT,,,,,,LEG,,,GHA,GHANA,GHA,,,,,,,,0,51,51,5,1,3.4,1,1,1,-0.329489291598021,4,"Koforidua, Eastern, Ghana",GH,GH05,16617,6.09408,-0.25913,-2074535,4,"Koforidua, Eastern, Ghana",GH,GH05,16617,6.09408,-0.25913,-2074535,4,"Koforidua, Eastern, Ghana",GH,GH05,16617,6.09408,-0.25913,-2074535,2023-04-11 14:00:00,https://peacefmonline.com/pages/local/social/202304/486040.php,2bd5ba82-b78b-48f5-b406-b657e07d75a5,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969346,20230411,202304,2023,2023.2767,LEG,PARLIAMENT,,,,,,LEG,,,GHA,GHANA,GHA,,,,,,,,0,70,70,7,2,7.0,8,1,8,-0.329489291598021,4,"Juaben, Ghana (general), Ghana",GH,GH00,190643,5.48464,-1.69162,-2074024,4,"Akufo, Ghana (general), Ghana",GH,GH00,190679,5.85,-0.35,-2069039,4,"Akufo, Ghana (general), Ghana",GH,GH00,190679,5.85,-0.35,-2069039,2023-04-11 14:00:00,https://peacefmonline.com/pages/local/social/202304/486040.php,a6b695d1-f9b9-4717-bb93-ad9047f3cfd9,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969348,20230411,202304,2023,2023.2767,LEG,LAWMAKER,,,,,,LEG,,,GOV,GOVERNMENT,,,,,,GOV,,,0,112,112,11,3,-2.0,3,1,3,-3.79146919431279,4,"Windhoek, Khomas, Namibia",WA,WA21,22288,-22.57,17.0836,-2587496,4,"Windhoek, Khomas, Namibia",WA,WA21,22288,-22.57,17.0836,-2587496,4,"Windhoek, Khomas, Namibia",WA,WA21,22288,-22.57,17.0836,-2587496,2023-04-11 14:00:00,https://www.namibian.com.na/swapo-mps-criticise-genocide-museum-proposal/,c75cb75a-ab13-43f1-9eb4-70dd8e4d3a28,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969352,20230411,202304,2023,2023.2767,LEG,REPRESENTATIVES,,,,,,LEG,,,IRL,IRELAND,IRL,,,,,,,,1,42,42,4,1,1.9,6,1,6,1.3986013986014,1,Ireland,EI,EI,,53.0,-8.0,EI,1,Ireland,EI,EI,,53.0,-8.0,EI,4,"Belfast, Belfast, United Kingdom",UK,UKR3,40158,54.5833,-5.93333,-2589607,2023-04-11 14:00:00,https://www.msn.com/en-in/news/world/biden-reaches-northern-ireland-to-mark-25-year-anniversary-of-peace-deal/ar-AA19InXk,dbe7b3e5-f851-4bb0-ab8f-70443c962851,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969355,20230411,202304,2023,2023.2767,LEG,LAWMAKER,,,,,,LEG,,,OPP,OPPOSITION LEADER,,,,,,OPP,,,1,120,120,12,3,-4.0,6,1,6,-5.0,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,2023-04-11 14:00:00,https://www.streetinsider.com/Reuters/India+lawmaker+objects+to+opposition+leader+Gandhis+appeal+against+defamation+conviction/21490307.html,2653454e-bc0c-47d8-8c70-f73da5770557,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969357,20230411,202304,2023,2023.2767,LEG,STATE DUMA,,,,,,LEG,,,RUS,RUSSIAN,RUS,,,,,,,,1,43,43,4,1,2.8,2,1,2,-0.87719298245614,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,2023-04-11 14:00:00,https://economictimes.indiatimes.com/news/international/world-news/russian-parliament-votes-in-favour-of-electronic-military-draft-papers/articleshow/99411622.cms,50fee052-ea12-4bd8-9472-5ec98078f6df,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969358,20230411,202304,2023,2023.2767,LEG,STATE DUMA,,,,,,LEG,,,RUSLEG,RUSSIAN,RUS,,,,,LEG,,,1,43,43,4,1,2.8,6,1,6,-0.87719298245614,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,2023-04-11 14:00:00,https://economictimes.indiatimes.com/news/international/world-news/russian-parliament-votes-in-favour-of-electronic-military-draft-papers/articleshow/99411622.cms,84bb3b6e-8c7c-46f8-b21e-772262d7bbcb,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969359,20230411,202304,2023,2023.2767,LEG,SENATE,,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,2,1,2,-9.04255319148933,3,"Green River, Washington, United States",US,USWA,WA033,47.2887,-122.089,1511013,3,"Green River, Washington, United States",US,USWA,,47.2887,-122.089,1511013,3,"Green River, Washington, United States",US,USWA,,47.2887,-122.089,1511013,2023-04-11 14:00:00,https://www.msn.com/en-us/news/us/washington-legislature-votes-to-repeal-death-penalty/ar-AA19J1SR,4ec58a1c-1ac7-469a-bfe9-8b18412d7b5a,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969360,20230411,202304,2023,2023.2767,LEG,HOUSE OF REPRESENTATIVES,,,,,,LEG,,,USALEG,TENNESSEE,USA,,,,,LEG,,,1,174,174,17,4,-5.0,10,1,10,-5.6203605514316,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2,"Tennessee, United States",US,USTN,,35.7449,-86.7489,TN,2023-04-11 14:00:00,https://www.cbsnews.com/news/justin-jones-who-is-expelled-reinstated-tennessee-house-of-representatives-democrat-mass-shooting-protests/,06ff4e12-af9f-41c6-86b4-e9b8091f23cc,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
1094969361,20230411,202304,2023,2023.2767,LEG,MEMBER OF PARLIAMENT,,,,,,LEG,,,nam,NAMA,,,nam,,,,,,1,20,20,2,1,3.0,8,1,8,-3.79146919431279,4,"Vaalgras, Karas, Namibia",WA,WA31,22268,-26.15,18.45,-2587197,4,"Vaalgras, Karas, Namibia",WA,WA31,22268,-26.15,18.45,-2587197,4,"Vaalgras, Karas, Namibia",WA,WA31,22268,-26.15,18.45,-2587197,2023-04-11 14:00:00,https://www.namibian.com.na/swapo-mps-criticise-genocide-museum-proposal/,7952d541-bfd3-41ba-b97e-937d1a2f52b6,http://data.gdeltproject.org/gdeltv2/lastupdate.txt,PAI,gdelt,2023-04-11,12,2024-04-05,,,
